Trait	Eigenvector1	Eigenvector2	Eigenvector3	Eigenvector4	Eigenvector5
S5_15288992	9.6576E-4	-4.6965E-3	0.00191	-9.9758E-4	-6.2852E-4
S5_15377481	0.03759	0.00127	-2.2311E-4	-1.1358E-2	-2.8018E-2
S5_15384235	0.02874	-1.6801E-2	-1.0573E-2	0.00276	-2.2289E-2
S5_15384398	0.01917	-3.5805E-2	-2.2188E-2	9.745E-4	-2.243E-2
S5_15411279	0.02391	-6.3404E-3	0.03233	-2.1346E-2	-1.0201E-2
S5_15473158	0.00867	0.01022	-2.7867E-2	0.01025	-2.0041E-2
S5_15473161	0.00873	0.00868	-2.89E-2	0.01517	-2.0493E-2
S5_15473171	0.01011	0.01406	-2.9521E-2	0.01305	-4.0021E-3
S5_15473207	0.00561	0.00517	-2.1753E-2	0.0084	-8.4189E-3
S5_15473306	0.00979	0.01551	0.01455	2.7355E-4	-8.6121E-3
S5_15502520	-1.9469E-4	-4.3536E-3	0.00384	0.00645	0.00366
S5_15607211	0.00645	-2.61E-4	-3.7404E-2	0.01351	-2.1487E-2
S5_15718243	1.0919E-4	-6.4316E-3	0.00115	0.00114	0.00125
S5_15823601	0.01391	-1.7807E-2	-3.6107E-2	0.00985	-3.1718E-2
S5_15823619	0.01148	-2.1307E-2	-3.4704E-2	8.5792E-4	-3.2675E-2
S5_15823750	0.00553	-2.3815E-2	0.0082	0.00469	-3.5598E-3
S5_15823771	-1.196E-2	0.01066	0.0062	-4.3312E-2	0.03013
S5_15823776	-1.3014E-2	0.01037	0.0067	-3.8738E-2	0.03191
S5_15823843	0.00372	-2.0982E-2	0.00641	-1.7293E-3	-5.3709E-3
S5_15823857	0.00406	-2.1594E-2	0.00646	-1.6019E-3	-4.9541E-3
S5_15823865	0.02001	0.01823	-1.5237E-2	0.00837	-1.3279E-2
S5_15823883	0.0237	0.00553	-8.5205E-3	-8.6022E-3	-6.8291E-3
S5_15845864	0.02303	0.03027	-1.6104E-2	0.00909	-1.2233E-2
S5_15845865	0.02225	0.02985	-1.636E-2	0.00796	-1.9911E-2
S5_15924509	0.0021	2.725E-4	-3.159E-3	0.00612	0.01041
S5_16147677	0.01509	0.01498	-3.5488E-2	0.01973	-1.1309E-2
S5_16147679	0.01463	0.01229	-3.5519E-2	0.02226	-1.5569E-2
S5_16147697	0.01149	0.00973	-3.6748E-2	0.01866	-4.7504E-3
S5_16147880	0.0118	0.0085	-3.6199E-2	0.02288	-2.4755E-2
S5_16148052	0.01264	0.01206	-3.6545E-2	0.01626	-1.9843E-2
S5_16149898	0.00521	-4.5013E-4	0.00212	-2.9307E-3	0.00809
S5_16165135	0.01192	0.00993	0.01524	0.00344	-9.6314E-3
S5_16287748	0.01882	-1.2704E-2	-1.671E-2	0.00344	-1.306E-2
S5_16287749	0.01698	-1.2294E-2	-1.6736E-2	0.00327	-1.2619E-2
S5_16287771	0.01652	-1.2232E-2	-1.4046E-2	0.00597	-1.1074E-2
S5_16287772	0.01622	-1.275E-2	-1.4597E-2	0.00491	-1.0837E-2
S5_16314632	0.01922	0.02452	0.02546	0.00584	-9.409E-3
S5_16327268	5.5298E-4	-2.2996E-3	0.00144	0.00404	0.00695
S5_16342547	0.01001	-2.5861E-2	0.01452	-7.2914E-3	0.01151
S5_16411770	0.00793	-3.6692E-2	0.01123	-7.8096E-3	0.00174
S5_16411851	0.00921	-3.7481E-2	0.01254	-9.7144E-3	-7.8079E-3
S5_16411859	0.00864	-3.6521E-2	0.01144	-1.0776E-2	-5.7935E-3
S5_16411911	0.00724	-3.2621E-2	0.00955	-4.163E-3	-4.8792E-3
S5_16412002	0.00682	-2.6001E-2	0.00676	-3.2603E-3	-3.9457E-3
S5_16412004	0.00669	-2.5771E-2	0.00674	-2.986E-3	-3.9385E-3
S5_16428490	-4.2636E-3	4.994E-4	-9.6008E-3	-3.7383E-2	0.02556
S5_16609220	0.01444	-2.367E-2	-2.6349E-2	9.9003E-4	-1.6857E-2
S5_16609359	0.00715	-3.2972E-2	0.01035	-2.6461E-3	-9.7129E-3
S5_16669259	0.00817	0.00339	-3.0213E-2	0.01971	-2.1657E-2
S5_16807497	0.00409	8.3379E-4	-3.0456E-2	0.01116	-1.5666E-2
S5_16807588	0.0042	-2.3035E-2	0.00721	0.00172	-1.8445E-3
S5_16807599	0.02453	0.0103	-1.1137E-3	-2.1855E-2	-1.5641E-2
S5_16807761	-5.0587E-4	-1.7235E-3	-2.6682E-4	-5.8363E-3	-4.7343E-3
S5_16807766	0.01877	0.00722	0.02061	4.6274E-4	-3.2277E-3
S5_16820472	0.01222	-2.0869E-2	-2.4902E-2	0.00707	-1.5245E-2
S5_16820499	0.00547	-2.007E-2	0.00601	-8.1545E-3	-2.3363E-3
S5_16820513	0.01229	-2.1301E-2	-2.3809E-2	-1.9008E-3	-4.7467E-3
S5_16820515	0.00686	-2.2052E-2	0.00623	-8.3125E-3	7.693E-4
S5_16820575	0.01111	-1.6386E-2	-2.1174E-2	-1.4789E-3	-1.7598E-2
S5_16820577	0.01125	-1.6612E-2	-2.1237E-2	-9.8602E-4	-1.8357E-2
S5_16820595	0.01099	-1.4927E-2	-2.3858E-2	0.00684	-2.0326E-2
S5_16820613	0.00682	-2.5279E-3	-3.0103E-2	0.01699	-2.7225E-2
S5_16905084	0.0293	-6.4559E-3	-1.3207E-2	0.00259	-3.5691E-2
S5_16905191	0.02504	-2.33E-2	-2.4573E-2	0.00591	-3.8628E-2
S5_16912520	0.0185	-2.9634E-2	-2.3784E-2	0.01889	-4.2551E-2
S5_16952897	0.02985	-3.9667E-3	-1.2975E-2	-1.7505E-2	-1.3303E-2
S5_17005015	-3.9257E-3	0.00818	-5.2503E-3	-2.8232E-2	0.01042
S5_17097765	0.00564	-2.9124E-2	0.00958	-6.9867E-3	-6.1857E-3
S5_17097851	0.03097	-1.5383E-3	-4.1799E-3	-2.2615E-2	-1.4687E-2
S5_17107822	-6.3364E-5	-7.8827E-3	-9.0236E-3	0.03759	-1.329E-2
S5_17114206	-2.5169E-3	-1.0392E-2	0.00849	0.00888	0.01282
S5_17114232	7.8389E-4	0.00152	-3.6578E-3	-2.1033E-3	-7.363E-3
S5_17159307	0.01741	-2.1059E-2	-2.0909E-2	0.00464	-2.2571E-2
S5_17190742	0.01027	0.00936	0.01365	0.00193	-6.0146E-3
S5_17197915	7.9494E-4	-1.8987E-3	-2.6462E-3	-1.6109E-2	-6.3073E-3
S5_17197918	7.6358E-5	-2.5846E-3	-1.8996E-3	-1.5193E-2	-1.3819E-3
S5_17198284	0.01619	-1.5308E-2	-3.2151E-2	-2.4255E-2	-1.1202E-2
S5_17243635	0.02355	-1.2333E-2	-3.0555E-2	0.00499	-2.0619E-2
S5_17243643	0.02434	-1.3109E-2	-2.9053E-2	0.00952	-2.2571E-2
S5_17243661	0.00828	0.004	-4.1586E-2	0.02533	-2.8525E-2
S5_17243724	0.0078	-2.7409E-2	0.01138	-5.2668E-3	-1.1433E-2
S5_17243752	0.02319	-1.6571E-2	-2.6832E-2	-8.3576E-3	-1.9355E-2
S5_17243814	0.00797	-3.199E-2	0.00894	-9.5808E-3	-6.6814E-3
S5_17325879	0.00625	-2.5303E-2	0.00981	0.01012	5.2103E-4
S5_17325880	0.00626	-2.511E-2	0.00875	0.00812	0.00261
S5_17530295	0.01553	-2.4111E-2	-2.5475E-2	-6.0934E-3	-2.3157E-2
S5_17530336	0.02084	-1.6813E-2	-1.9829E-2	-7.2623E-3	-2.5609E-2
S5_17580058	0.00707	-2.5678E-2	0.01118	0.00666	-1.2004E-2
S5_17580088	0.01592	-1.8333E-2	-2.8483E-2	0.01082	-3.5328E-2
S5_17589457	0.00758	-2.2335E-2	0.00973	5.478E-4	-5.7667E-3
S5_17589487	0.00644	-2.0725E-2	0.00976	-2.6949E-3	-5.1426E-3
S5_17589672	0.00748	-2.3414E-2	0.00797	-2.2891E-3	-7.6233E-3
S5_17627336	0.00587	0.00161	-2.5069E-2	0.02195	-1.9384E-2
S5_17686325	0.03349	0.00156	-1.0265E-2	-1.7399E-2	-2.9553E-2
S5_17686383	0.01516	-2.771E-2	0.01557	0.00417	0.02221
S5_17686386	0.01662	-2.761E-2	0.01768	-1.0921E-3	0.02081
S5_17686389	0.01658	-2.6627E-2	0.01812	0.00259	0.02059
S5_17686439	0.01538	-2.5168E-2	0.01827	-2.1056E-3	0.01739
S5_17686440	0.01617	-2.5023E-2	0.01727	-2.6578E-3	0.01796
S5_17737789	0.01637	0.01438	-9.3625E-3	0.00718	-2.6799E-2
S5_17767594	2.3634E-4	9.1774E-4	5.9726E-4	0.00919	0.00438
S5_17809528	-4.8347E-4	-2.5702E-3	0.00508	0.0068	-4.0004E-3
S5_17809529	9.5561E-4	-1.1848E-4	0.00478	0.00146	-6.2723E-3
S5_17828711	0.00253	-4.7512E-4	-2.2819E-3	-4.6195E-4	-9.6867E-4
S5_17859216	0.00898	-3.5872E-3	0.01124	-1.8347E-3	-4.3521E-3
S5_17859478	0.02585	-1.1262E-3	0.03118	-1.971E-2	-7.099E-3
S5_17950237	-1.3187E-4	-1.9948E-3	-3.2688E-3	-1.484E-2	0.02206
S5_17979691	0.01171	-1.0739E-2	0.01953	-4.8113E-3	-2.8873E-3
S5_17979706	0.01209	-1.0939E-2	0.0203	-4.4832E-3	-1.6886E-3
S5_17979709	0.01247	-1.2451E-2	0.02052	-6.2794E-3	-4.4074E-3
S5_17980093	0.0122	-7.5939E-3	0.01684	-9.3936E-3	0.00444
S5_17980094	0.01252	-8.5125E-3	0.01676	-1.1633E-2	0.00377
S5_17980151	0.01898	-1.5116E-2	0.02254	-1.2526E-2	-8.6706E-3
S5_17980441	0.0092	-1.6595E-2	0.01044	-7.4028E-3	-9.0449E-3
S5_17980444	0.0091	-1.4827E-2	0.01027	-8.6281E-3	-8.7859E-3
S5_17980446	0.00916	-1.4999E-2	0.01069	-5.7296E-3	-9.6954E-3
S5_18167290	-5.0654E-3	-3.7155E-3	9.4465E-4	0.02346	-8.8574E-3
S5_18167294	-5.5779E-3	-5.4238E-3	7.0209E-4	0.03066	-1.0829E-2
S5_18167306	-5.0602E-3	-4.3649E-3	-2.1474E-3	0.03252	-1.0476E-2
S5_18167307	-4.1368E-3	-4.8199E-3	0.0015	0.03381	-4.7699E-3
S5_18314110	9.7013E-4	-5.413E-3	0.00438	-1.3037E-2	0.01447
S5_18381924	0.0066	-1.6637E-2	0.00472	0.00376	-1.3266E-3
S5_18382006	0.02999	0.00874	-1.2273E-2	-1.3586E-4	-3.4589E-2
S5_18398008	0.02448	-1.1652E-2	-1.0028E-2	-1.846E-2	-2.7087E-2
S5_18565110	0.02611	0.00473	-8.856E-3	-8.6645E-3	-8.6609E-3
S5_18565129	0.01709	0.01798	-7.6266E-3	0.0075	-1.6871E-2
S5_18565142	0.01738	0.02106	-3.3002E-3	0.00663	-2.0035E-2
S5_18565275	0.02542	0.02863	-2.3405E-3	0.01128	-2.3891E-2
S5_18565311	0.02796	0.03494	-6.5655E-3	0.00626	-3.4778E-2
S5_18565341	0.02861	0.03538	-5.4017E-3	0.01181	-2.6573E-2
S5_18565359	0.02866	0.03174	-6.3802E-3	0.0046	-4.4325E-2
S5_18565374	0.0265	0.02964	-3.1005E-3	0.00546	-2.6065E-2
S5_18662915	0.00596	-2.711E-2	0.0078	-6.0006E-3	-4.4521E-3
S5_18662932	0.01163	-2.7304E-2	0.01275	-7.2899E-3	0.00202
S5_18663030	0.03441	-3.4003E-3	-7.5372E-3	-1.1655E-2	-2.1884E-2
S5_18663036	0.01141	-2.9024E-2	0.01502	-3.4859E-3	0.0064
S5_18663050	0.01134	-2.8916E-2	0.01598	-3.5102E-3	0.00493
S5_18671264	0.00448	-1.9985E-2	0.00581	0.0012	-4.7154E-3
S5_18671333	0.02832	7.7998E-4	-1.3542E-3	-8.8997E-3	-2.377E-2
S5_18681113	-3.9613E-4	1.3435E-4	-3.6657E-3	-6.1273E-3	0.00541
S5_18681138	-5.3482E-4	-3.9412E-3	-1.8494E-3	0.01578	-4.0105E-3
S5_18681139	-2.2996E-3	-4.6085E-3	7.6905E-4	0.00403	-2.1492E-5
S5_18700237	0.0107	0.00515	-3.7428E-2	0.02517	-2.7496E-2
S5_18834435	0.02406	0.0302	-9.1036E-3	0.01605	0.01771
S5_18934893	-1.406E-3	-3.5841E-3	0.00665	0.03954	-2.0678E-2
S5_18934897	0.0027	5.0328E-4	0.0102	0.03485	-1.4549E-2
S5_18988694	0.01489	0.0206	0.01883	0.00423	-2.664E-3
S5_18988739	0.01403	0.02073	0.01664	0.00301	7.6649E-4
S5_18988749	0.01441	0.01946	0.01734	0.00397	-5.5915E-3
S5_19012151	0.03061	-6.0784E-4	0.00249	-3.0807E-3	0.02084
S5_19168916	-1.0218E-3	-6.4558E-3	0.00134	-7.6366E-4	-1.6683E-2
S5_19169273	0.0144	0.02042	0.02028	0.00395	-5.0192E-3
S5_19287775	0.0143	0.01105	0.01935	-9.5641E-3	-1.1896E-2
S5_19310116	0.03232	5.4257E-5	0.01177	-7.3533E-3	0.02287
S5_19327880	0.02679	-7.8045E-3	0.01298	0.01482	-4.2342E-3
S5_19327888	0.03102	-7.0874E-3	0.01049	0.01682	0.00614
S5_19328223	0.03161	-1.3032E-3	0.00395	-2.8585E-3	0.03363
S5_19328247	0.0179	0.02708	0.02593	-4.7256E-3	-1.3086E-2
S5_19350582	0.01669	-3.5084E-3	0.02419	-1.6932E-2	-3.3149E-3
S5_19350604	0.01719	-3.5393E-3	0.02432	-1.6419E-2	-3.1517E-3
S5_19350605	0.0169	-4.4888E-3	0.02325	-1.4729E-2	-9.8776E-4
S5_19390344	0.01311	0.02121	0.01973	-2.8578E-3	-1.0214E-2
S5_19390462	0.00645	0.00495	-2.0091E-2	0.02327	0.01478
S5_19406247	0.02289	-6.7761E-3	0.03041	-8.5482E-3	2.6356E-5
S5_19406248	0.00972	-2.692E-2	0.01326	0.00349	-2.0376E-3
S5_19406250	0.02333	-8.0051E-3	0.03082	-9.1403E-3	0.00187
S5_19406271	0.02433	-1.2136E-2	0.03099	-9.0901E-3	-4.5274E-3
S5_19406294	0.00931	-3.5475E-2	0.01255	7.0802E-4	-6.2504E-3
S5_19406453	0.01065	0.01349	0.01572	0.00182	-1.0897E-2
S5_19527872	0.02132	-2.488E-3	0.03022	-1.1843E-2	-4.3102E-3
S5_19527910	0.02012	-3.8051E-3	0.02931	-7.6094E-3	-1.1924E-2
S5_19541232	0.01093	0.01297	0.01721	0.006	-1.6477E-2
S5_19561388	0.00493	1.6171E-4	-1.4085E-2	0.02212	0.01104
S5_19572568	0.00862	-3.263E-2	0.01019	-2.5281E-3	-3.8039E-3
S5_19572579	0.03023	-4.5192E-3	0.00147	-8.7055E-3	0.02128
S5_19572589	0.02049	0.02377	-8.7663E-3	0.00865	0.01873
S5_19572622	0.00765	0.00613	-3.0213E-2	0.0067	0.0355
S5_19572625	0.00763	0.00727	-3.0518E-2	0.00392	0.03361
S5_19572626	0.00708	0.00685	-2.8779E-2	0.00485	0.03358
S5_19669010	0.01801	-1.3495E-2	-5.0653E-3	4.2069E-5	0.01707
S5_19699931	0.01085	0.0131	0.01194	-4.6945E-4	0.00497
S5_19771149	0.01892	-2.461E-3	0.00509	0.00138	0.00682
S5_19771161	0.00525	-2.1185E-2	0.00827	-5.573E-3	-3.3118E-3
S5_19771168	0.01825	0.0212	-3.7454E-3	0.01401	0.01457
S5_19771173	0.00579	-2.2328E-2	0.0093	-7.7548E-4	-4.8938E-3
S5_19771192	0.00601	-2.2298E-2	0.00758	-1.7661E-3	-6.5263E-3
S5_19771215	0.0052	-2.4705E-2	0.0051	-4.2435E-3	-2.8976E-3
S5_19771229	0.02205	0.02516	0.00631	0.01313	0.0023
S5_19771239	0.00672	-2.552E-2	0.00831	-3.8778E-3	7.2428E-4
S5_19997288	4.0629E-4	-1.1034E-3	-1.0606E-2	-2.9345E-2	0.00572
S5_20071374	0.01222	0.0142	0.01817	0.00667	-1.0629E-2
S5_20071422	0.03006	-1.2804E-2	-2.5277E-3	0.00827	0.01527
S5_20197454	0.01781	-8.0872E-3	0.02237	-1.4741E-2	-1.0997E-2
S5_20288297	0.01382	0.01446	0.01475	-1.0317E-2	-6.5966E-3
S5_20288328	0.01675	0.01819	0.02256	-6.9E-3	-8.3627E-3
S5_20373305	0.00688	-2.1002E-2	0.00859	-5.2102E-4	-9.4174E-3
S5_20715504	0.02138	-1.4806E-2	0.03102	0.00441	-5.3915E-3
S5_20715575	0.02595	-9.661E-3	7.8019E-5	0.01579	0.00931
S5_20735981	0.00629	-2.1629E-2	0.00852	-3.7989E-3	-6.5551E-3
S5_20745362	0.01708	0.02038	-1.871E-3	0.00411	-2.9431E-3
S5_20745368	0.01581	0.0181	-6.3064E-4	0.00525	0.00383
S5_20745379	0.01617	0.01683	-1.4882E-4	0.00538	-4.8484E-4
S5_20745386	0.01588	0.01522	4.7685E-4	0.00486	-3.801E-3
S5_20745395	0.01298	0.01409	0.0051	3.0611E-4	-7.4938E-3
S5_20745458	0.01598	0.01674	-7.0839E-3	0.00772	0.00416
S5_20778196	-2.8952E-4	7.8994E-4	-6.7089E-3	-2.9255E-3	-1.0634E-2
S5_20778197	6.9853E-5	-4.9508E-4	-6.6705E-3	-8.8523E-3	-8.5285E-3
S5_20778207	-3.621E-4	-2.1488E-3	-1.6042E-3	0.00467	-1.522E-4
S5_20778253	0.01023	0.01483	0.01435	3.1648E-4	-8.4663E-3
S5_20951339	0.03599	-8.5309E-3	-8.3928E-3	-1.6862E-2	-1.2477E-2
S5_21010306	3.4603E-4	-4.5318E-3	0.00484	0.01995	-1.6777E-3
S5_21037887	-5.6533E-5	-7.0104E-3	0.00229	0.00967	-3.3801E-3
S5_21063407	0.00897	-2.9815E-2	0.01046	-1.1018E-2	-9.6591E-3
S5_21069468	4.9718E-4	-6.5521E-3	0.00603	0.01844	0.00367
S5_21069470	0.00131	-5.5248E-4	0.00118	0.009	0.00202
S5_21146476	-1.4296E-3	0.00963	-1.6008E-2	-4.3863E-2	0.006
S5_21296539	0.02728	0.03111	-1.3465E-2	0.00417	-3.4038E-2
S5_21321137	0.00336	0.0129	-1.1186E-2	-4.3963E-2	0.0216
S5_21321139	0.00334	0.01112	-1.0626E-2	-4.1898E-2	0.02178
S5_21321536	0.02499	0.02488	-1.0097E-2	4.6788E-4	-4.0262E-2
S5_21414934	0.00869	-2.6E-2	0.0092	-2.7838E-3	-1.2929E-2
S5_21552375	0.01301	0.02229	0.01594	0.00789	0.0037
S5_21575986	4.0832E-4	-1.4392E-3	4.3942E-4	-2.2513E-3	0.00651
S5_21738108	-9.8953E-3	-5.0135E-4	-2.2305E-2	-5.3473E-2	0.0097
S5_21758780	0.00647	-2.6098E-2	0.00833	-1.2227E-3	-2.5263E-3
S5_21912663	0.0118	0.01764	0.01585	9.444E-4	-5.6224E-3
S5_21912669	0.01191	0.0182	0.01575	0.00471	-4.8562E-3
S5_21912699	0.01349	0.01721	0.01278	0.00118	0.00472
S5_21984222	0.01699	-1.0329E-2	0.0219	-5.5336E-3	-6.0307E-3
S5_21984979	0.01631	0.00327	0.0244	-1.1901E-2	-7.2836E-3
S5_21984981	0.01653	0.00328	0.02455	-1.0703E-2	-8.6838E-3
S5_22020813	-6.8108E-3	-6.8519E-3	-1.4196E-2	-1.5203E-2	0.01497
S5_22020824	-1.0363E-3	3.3804E-4	-5.3309E-3	-2.4308E-2	0.00745
S5_22073064	5.0045E-4	-1.2879E-2	0.00589	0.01146	-5.4567E-3
S5_22073066	5.7187E-4	-1.965E-2	0.01878	0.03822	-1.1709E-2
S5_22129350	0.00147	-2.0753E-3	-5.4451E-3	-4.9363E-3	0.0019
S5_22129362	-3.7223E-3	6.3926E-4	-1.2479E-3	-2.5074E-2	0.0155
S5_22243498	0.00701	-2.1582E-2	0.00745	-7.3928E-3	-2.9175E-3
S5_22245643	0.00754	-3.1919E-2	0.00913	-6.1797E-3	-5.5573E-3
S5_22245659	0.01894	-1.8273E-2	-2.3639E-2	7.5387E-4	-2.4661E-2
S5_22245725	0.00727	-2.7415E-2	0.01074	-5.812E-3	-6.0525E-3
S5_22247473	0.02836	2.3891E-4	-1.0908E-2	-1.2797E-2	-3.0964E-2
S5_22247494	0.02177	0.02304	-1.8406E-2	2.1873E-4	-4.6491E-2
S5_22247530	0.02999	-1.4417E-2	-1.4637E-2	-1.9069E-2	-3.2608E-2
S5_22247554	0.01112	-2.9124E-2	0.01045	-1.1777E-2	0.00113
S5_22247557	0.01113	-2.5611E-2	0.01088	-1.0074E-2	-2.2617E-3
S5_22247560	0.00776	-3.1384E-2	0.00796	-1.464E-2	-5.6286E-3
S5_22247638	0.01809	0.02098	-1.9503E-2	-3.358E-3	-4.0342E-2
S5_22247738	0.03333	-1.4767E-2	-8.4106E-3	-9.5078E-3	-4.4631E-2
S5_22247816	0.03427	-1.8301E-2	-1.216E-2	-9.3542E-3	-5.4022E-2
S5_22247828	0.03447	-1.6454E-2	-1.3167E-2	-1.4532E-2	-5.038E-2
S5_22247864	0.01096	-3.8912E-2	0.01075	-1.7137E-2	-7.5696E-3
S5_22247909	0.0268	-1.6452E-2	-1.3509E-2	-1.3527E-2	-2.4985E-2
S5_22247912	0.02636	-1.7779E-2	-1.2756E-2	-1.7386E-2	-2.4484E-2
S5_22247914	0.02649	-1.5785E-2	-1.2451E-2	-1.6839E-2	-2.5142E-2
S5_22247915	0.02637	-1.8721E-2	-1.0705E-2	-1.7677E-2	-2.6412E-2
S5_22247919	0.02588	-1.9712E-2	-1.1738E-2	-2.0146E-2	-2.4423E-2
S5_22247921	0.02671	-1.6239E-2	-1.0523E-2	-1.9408E-2	-2.3914E-2
S5_22248090	0.02154	-1.4739E-2	0.0246	-1.1579E-2	-4.3406E-3
S5_22248093	0.00943	-3.4013E-2	0.01069	-1.3263E-2	-8.9823E-3
S5_22248107	0.00752	-3.1486E-2	0.00864	-1.4532E-2	-9.6472E-3
S5_22248116	0.00716	-2.9579E-2	0.00633	-1.6824E-2	-6.9664E-3
S5_22248118	0.00702	-2.9472E-2	0.00686	-1.6574E-2	-8.6594E-3
S5_22248132	0.02556	-9.8023E-3	0.00108	0.00509	-4.0216E-2
S5_22248138	0.02475	-1.2255E-2	-2.4074E-3	1.1522E-4	-3.9718E-2
S5_22248164	0.01486	-1.277E-2	0.01802	-1.2269E-2	-9.1416E-3
S5_22248264	0.01724	-2.7855E-4	-7.7866E-3	-7.9658E-3	-1.5033E-2
S5_22287919	0.0012	-7.3622E-3	0.00253	0.01297	-4.088E-3
S5_22310701	0.00833	0.0037	-1.8029E-2	-3.1197E-4	-1.0995E-2
S5_22310707	0.01034	0.00607	-2.1024E-2	-2.1655E-3	-9.2711E-3
S5_22310753	0.00656	0.0055	-2.3078E-2	0.00783	-1.6235E-2
S5_22310800	0.00896	0.00919	-2.256E-2	0.00576	-2.0981E-2
S5_22310806	0.00929	0.01003	-1.9582E-2	0.00461	-1.4289E-2
S5_22310849	0.0078	0.00397	-2.1531E-2	0.00603	-1.5609E-2
S5_22396598	0.01795	0.01565	-1.2728E-2	0.00184	-1.802E-2
S5_22396608	0.01865	0.01877	-1.6318E-2	-1.928E-4	-2.5096E-2
S5_22396617	0.01778	0.01876	-1.7084E-2	0.00222	-2.6046E-2
S5_22396623	0.01713	0.01773	-1.4982E-2	6.2321E-4	-3.0189E-2
S5_22467797	0.02191	-1.0841E-2	-1.8161E-2	-1.5626E-2	-4.1283E-2
S5_22467998	0.02199	-1.9471E-2	-1.1126E-2	-1.287E-2	-3.0386E-2
S5_22468105	0.02212	-1.4039E-2	-1.2729E-2	-4.1638E-4	-3.1929E-2
S5_22604954	0.00974	0.01053	0.01447	-1.2812E-3	-8.7305E-3
S5_22605024	0.03045	0.00119	-1.5124E-2	-1.0013E-2	-3.8385E-2
S5_22605085	0.00502	-1.7302E-3	-2.8072E-2	0.0159	-2.7216E-2
S5_22605155	0.0312	-7.481E-4	-1.2912E-2	-1.6508E-2	-3.6828E-2
S5_22605170	0.0225	-6.911E-4	0.02897	-1.1891E-2	0.0036
S5_22656118	0.01127	-1.8201E-2	-1.8322E-2	-4.3673E-3	-2.6769E-2
S5_22656130	0.00939	-1.3168E-2	-1.6823E-2	0.0015	-2.5533E-2
S5_22677563	0.01702	-1.5923E-2	0.00175	-1.3419E-2	-1.3476E-2
S5_22689283	0.01126	0.01424	0.01614	4.1308E-4	-1.047E-2
S5_22689320	0.00792	0.01314	0.01451	0.00475	-1.3767E-2
S5_22689403	0.01396	0.02434	0.02086	-1.4227E-3	-1.3391E-2
S5_22689542	0.00877	-2.7427E-2	0.0115	-6.7486E-3	-1.1411E-2
S5_22731025	0.00778	-2.2578E-2	0.00571	-1.5487E-3	-3.2442E-4
S5_23019367	0.01458	-1.1903E-2	-2.214E-2	0.00212	-1.5359E-2
S5_23151678	-3.3313E-3	-3.8831E-3	-1.6837E-3	0.02638	-2.2831E-2
S5_23151680	0.0026	2.9366E-5	0.0011	0.00247	0.00218
S5_23206905	0.0073	-3.4347E-2	0.0102	-5.9354E-3	-5.7997E-3
S5_23206908	0.03161	-5.9427E-3	-1.0112E-2	-7.4108E-3	-3.6894E-2
S5_23207146	0.03651	0.00342	-7.7126E-3	-1.0379E-2	-3.5819E-2
S5_23229531	0.03191	-9.6922E-3	-1.3967E-2	-1.8563E-2	-2.7072E-2
S5_23229552	0.00845	0.00248	-4.0345E-2	0.00774	-3.2323E-2
S5_23356636	0.01983	-3.0501E-3	0.02568	-1.235E-2	-1.0176E-2
S5_23356693	0.01928	-8.2703E-3	0.02389	-1.6001E-2	-6.1636E-3
S5_23356909	0.01477	0.01621	-4.1903E-2	-2.5539E-2	0.01295
S5_23529894	0.02457	-9.1739E-3	-1.6845E-2	-2.9122E-2	-3.1429E-2
S5_23529899	0.02547	-9.4827E-3	-1.9317E-2	-2.6197E-2	-3.0269E-2
S5_23529909	0.02533	-7.01E-3	-1.956E-2	-2.8433E-2	-3.0225E-2
S5_23529997	0.02865	-2.2379E-3	-1.0058E-2	-4.5385E-2	-1.7608E-2
S5_23529999	0.02511	-5.8645E-3	-1.3424E-2	-4.2398E-2	-2.004E-2
S5_23530027	0.022	-7.34E-3	-1.3523E-2	-2.6355E-2	-2.101E-2
S5_23530062	0.02356	0.00378	-1.4361E-2	-2.2374E-2	-2.1772E-2
S5_23545652	-6.2766E-3	-1.6936E-2	0.00465	0.03413	-1.297E-2
S5_23545653	-5.7688E-3	-2.0684E-2	0.00833	0.03546	-8.3919E-3
S5_23545659	0.00208	0.0026	-1.5078E-2	-3.2973E-2	-9.4325E-4
S5_23545660	7.1922E-4	0.002	-2.2069E-2	-3.6194E-2	0.00723
S5_23560954	0.02542	-2.479E-3	-1.175E-2	-9.8386E-3	-1.305E-2
S5_23579926	0.01594	0.0251	0.02314	-1.1401E-3	-1.0023E-2
S5_23644502	0.01547	0.01952	0.02496	0.0024	-7.7191E-3
S5_23719757	0.01868	-8.0123E-3	0.02683	-1.1872E-2	-6.5524E-3
S5_23800957	0.02549	-5.3651E-3	-3.3284E-3	-9.431E-3	-3.1177E-2
S5_23801055	0.01806	-1.7439E-2	-2.3477E-2	-1.3552E-2	-2.9377E-2
S5_23833827	0.01368	0.01915	0.01946	-2.3594E-3	-9.8006E-3
S5_23857755	-1.5808E-3	-5.0299E-4	-1.1907E-2	-1.5838E-2	0.00499
S5_23857782	-2.4281E-3	4.7247E-4	0.00131	0.00871	0.00877
S5_23857786	0.00149	0.00377	-5.0248E-4	0.01019	0.00481
S5_23881603	0.02608	5.379E-4	-1.0413E-2	-2.36E-2	-1.6592E-2
S5_23893847	0.00301	2.9578E-4	0.00213	0.00666	-4.5509E-3
